id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13,O18,N15,S34,Cl37,Co,Cu.i,Cu.ii,Cu65.i,Cu65.ii,Fe.ii,Fe.iii,Fe54.ii,Fe54.iii,Br79,Br81,Ni.ii,Ni60.ii,Zn.ii,Zn66.ii,I,MDL_3.5,ResPow,m1,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isoratioBr81.1,isoratioBr81.2,isoratioCu.i_65,isoratioCu.ii_65,isoratioFe.ii_54,isoratioFe.iii_54,isoratioZn.ii_66,isoratioNi.ii_60,isoratioCl37,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter,alternative_formula,Sample1_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_01_1-2-43_1_21692.csv,Sample2_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_02_1-2-43_1_21702.csv,Sample3_masslistsIHSS NOM_LSt_MA_FTMS_IHSS.NOM_STD_03_1-2-43_1_21712.csv,Sample4_masslistsMGC2101807_LSt_MA_FTMS_PB_1_01_1-2-30_1_21512.csv,Sample5_masslistsMGC2101807_LSt_MA_FTMS_PB_1_02_1-2-30_1_21522.csv,Sample6_masslistsMGC2101807_LSt_MA_FTMS_PB_1_03_1-2-30_1_21532.csv,Sample7_masslistsMGC2101808_LSt_MA_FTMS_PB_2_01_1-2-20_1_21420.csv,Sample8_masslistsMGC2101808_LSt_MA_FTMS_PB_2_02_1-2-20_1_21430.csv,Sample9_masslistsMGC2101808_LSt_MA_FTMS_PB_2_03_1-2-20_1_21440.csv,Sample10_masslistsMGC2101809_LSt_MA_FTMS_PB_3_01_1-2-14_1_21360.csv,Sample11_masslistsMGC2101809_LSt_MA_FTMS_PB_3_02_1-2-14_1_21370.csv,Sample12_masslistsMGC2101809_LSt_MA_FTMS_PB_3_03_1-2-14_1_21380.csv,Sample13_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_01_1-2-12_1_21334.csv,Sample14_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_02_1-2-12_1_21344.csv,Sample15_masslistsMGC2101812_LSt_MA_FTMS_Blank_A1_03_1-2-12_1_21352.csv,Sample16_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_01_1-2-19_1_21418.csv,Sample17_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_02_1-2-19_1_21428.csv,Sample18_masslistsMGC2101812_LSt_MA_FTMS_Blank_A2_03_1-2-19_1_21438.csv,Sample19_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_01_1-2-9_1_21308.csv,Sample20_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_02_1-2-9_1_21316.csv,Sample21_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A1_03_1-2-9_1_21326.csv,Sample22_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_01_1-2-1_1_21250.csv,Sample23_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_02_1-2-1_1_21258.csv,Sample24_masslistsMGC2101815_LSt_MA_FTMS_IHSS_A2_03_1-2-1_1_21268.csv,Sample25_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_01_1-2-23_1_21450.csv,Sample26_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_02_1-2-23_1_21460.csv,Sample27_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B1_03_1-2-23_1_21470.csv,Sample28_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_01_1-2-5_1_21278.csv,Sample29_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_02_1-2-5_1_21288.csv,Sample30_masslistsMGC2101816_LSt_MA_FTMS_IHSS_B2_03_1-2-5_1_21296.csv,Sample31_NELHA_1.csv,Sample32_NELHA_2.csv,Sample33_NELHA_3.csv,Sample34_NELHA_4.csv,Sample35_NELHA_5.csv
0,826.1526405,0.0612626,827.1598663,C_43 H_29 O_15 N_3,C43H29N3O15,C_43 H_28 O_15 N_3,1,43,0.674,0.349,43,29,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724459.189,257227.6667,826.1525783,0.089383057,6,0.52,0.63,31,1,0,1,0,0,0,0,0,0,0,0,0,0,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1623,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8679495,9372798,8643971,8177366,8397423,7616535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,829.089144,0.2849862,830.096657,C_39 H_26 O_21,C39H26O21,C_39 H_25 O_21,1,39,0.667,0.538,39,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726992.756,239509,829.0890779,0.147848313,6,0.33,0.58,27,1,1,0,0,0,0,0,0,0,0,0,0,0,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6173263,7440056,6759783,15894710,12035166,15669681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,831.3081982,0.1339552,832.3153631,C_41 H_52 O_18,C41H52O18,C_41 H_51 O_18,3,41,1.268,0.439,41,52,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728681.114,277996,831.3081592,0.226136513,5,0,0.22,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4364501,7245739,3861562,3762728,4402858
0,833.1108792,0.1132825,834.1180612,C_41 H_26 O_18 N_2,C41H26N2O18,C_41 H_25 O_18 N_2,1,41,0.634,0.439,41,26,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730368.958,257517.2,833.110803,0.220314625,5,0.48,0.63,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1465,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4609315,NA,4375851,5049175,7014143,6241259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,833.2873472,0.0049791,834.2946278,C_40 H_50 O_19,C40H50O19,C_40 H_49 O_19,3,40,1.25,0.475,40,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730368.958,234926.8,833.2873073,0.165041265,5,0,0.21,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4880725,11047142,4890033,5138970,5672948
0,833.3236714,0.0782807,834.3310131,C_41 H_54 O_18,C41H54O18,C_41 H_53 O_18,15,41,1.317,0.439,41,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730368.958,259127.8,833.3236323,0.398065558,5,0,0.19,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4700504,7598317,4992440,4696602,3801082
-2,835.1060257,0.2480764,836.1130947,C_31 H_32 O_27,C31H32O27,C_31 H_31 O_27,3,31,1.032,0.871,31,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732056.318,232999.6667,835.1060591,0.202534464,9,0,0.14,16,0,0,0,1,1,0,0,0,0,0,0,0,0,10.94,335.75,820.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.06722024,170.81351,NA,NA,NA,266,578.36,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36329104,40848228,37250308,65948844,55797836,67001608,NA,NA,NA,NA,NA,NA,21483206,21450164,21287458,NA,NA,NA,NA,NA,NA,NA,NA
0,835.3029517,0.0593727,836.3102778,C_40 H_52 O_19,C40H52O19,C_40 H_51 O_19,4,40,1.3,0.475,40,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732056.318,253663.4,835.3029126,0.306017671,5,0,0.18,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6674908,8688181,4325172,3992080,5345610
0,835.339358,0.034353,836.3466631,C_41 H_56 O_18,C41H56O18,C_41 H_55 O_18,15,41,1.366,0.439,41,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732056.318,252354.25,835.3393143,0.227959517,4,0,0.16,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159966,8639035,NA,3930640,5034320
-1,836.1094007,0.2718092,837.1164495,C_30 H_32 O_27 C13_1,C31H32O27,C_30 H_31 O_27 C13_1,3,31,1.032,0.871,30,32,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732899.826,236906.8889,836.1094331,0.161371151,9,0,0.14,16,0,0,0,1,1,0,0,0,0,0,0,0,0,5.06,335.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.06722024,170.81351,NA,NA,NA,266,335.75,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17913670,16665646,17786094,30887256,26634480,30760346,NA,NA,NA,NA,NA,NA,10030919,9195009,10211961,NA,NA,NA,NA,NA,NA,NA,NA
-1,837.1128691,0.4070908,838.1198044,C_29 H_32 O_27 C13_2,C31H32O27,C_29 H_31 O_27 C13_2,3,31,1.032,0.871,29,32,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733743.225,271344,837.1128022,0.256665071,6,0,0.14,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1.43,NA,820.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.81351,NA,NA,NA,266,820.97,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4495358,3853562,3949785,6581766,6023574,7183915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,837.1128691,0.4270283,838.1205035,C_31 H_35 O_25 P_1,C31H35O25P,C_31 H_34 O_25 P_1,1,31,1.129,0.806,31,35,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733743.225,271344,837.1128022,0.256665071,6,0,0.09,15,0,0,0,1,1,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,Inf,TRUE,C_42 H_30 O_17 S_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4495358,3853562,3949785,6581766,6023574,7183915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,837.1128691,0.2683971,838.1203705,C_42 H_30 O_17 S_1,C42H30O17S,C_42 H_29 O_17 S_1,1,42,0.714,0.405,42,30,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733743.225,271344,837.1128022,0.256665071,6,0.42,0.57,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,Inf,TRUE,C_42 H_30 O_17 S_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4495358,3853562,3949785,6581766,6023574,7183915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,837.3186262,0.0299967,838.3259278,C_40 H_54 O_19,C40H54O19,C_40 H_53 O_19,3,40,1.35,0.475,40,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733743.225,259387.5,837.3185842,0.181073309,4,0,0.15,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5954150,6632335,4640955,3918348,NA
0,839.2447851,0.1547464,840.2521916,C_49 H_45 O_9 S_1 P_1,C49H45O9PS,C_49 H_44 O_9 S_1 P_1,1,49,0.918,0.184,49,45,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735429.712,251651,839.2447455,0.187624681,5,0.45,0.51,28,1,0,1,0,0,0,0,0,0,0,0,0,0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6617837,11932901,6484531,7375374,6452217
-1,841.1230393,0.1040457,842.1304033,C_24 H_42 O_28 S_2,C24H42O28S2,C_24 H_41 O_28 S_2,3,24,1.75,1.167,24,42,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737115.816,231893,841.1230761,0.256457429,12,4.33,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,15.43,701.55,1857.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.25684908,235.4779267,NA,NA,NA,635,1279.52,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59464420,65359920,63988852,77156552,76377128,80961648,NA,NA,NA,NA,NA,NA,82268624,83971968,84759592,5783353,4859662,6925548,NA,NA,NA,NA,NA
-2,841.1230393,0.4257358,842.1306742,C_34 H_35 O_23 P_1,C34H35O23P,C_34 H_34 O_23 P_1,3,34,1.029,0.676,34,35,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737115.816,231893,841.1230761,0.256457429,12,0,0.26,18,0,0,0,1,1,0,0,0,0,0,0,0,0,15.43,201.1,405.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.18130523,115.850103,NA,NA,NA,794,303.46,TRUE,C_45 H_30 O_15 S_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59464420,65359920,63988852,77156552,76377128,80961648,NA,NA,NA,NA,NA,NA,82268624,83971968,84759592,5783353,4859662,6925548,NA,NA,NA,NA,NA
-2,841.1230393,0.26786,842.1305413,C_45 H_30 O_15 S_1,C45H30O15S,C_45 H_29 O_15 S_1,3,45,0.667,0.333,45,30,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737115.816,231893,841.1230761,0.256457429,12,0.52,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,15.43,-92.51,-203.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.33698618,65.64839169,NA,NA,NA,608,147.94,TRUE,C_45 H_30 O_15 S_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59464420,65359920,63988852,77156552,76377128,80961648,NA,NA,NA,NA,NA,NA,82268624,83971968,84759592,5783353,4859662,6925548,NA,NA,NA,NA,NA
-1,842.1263356,0.1733296,843.1337582,C_23 H_42 O_28 S_2 C13_1,C24H42O28S2,C_23 H_41 O_28 S_2 C13_1,3,24,1.75,1.167,23,42,28,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737958.736,227018.8889,842.1264137,0.210763982,9,4.33,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,9.15,701.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.25684908,235.4779267,NA,NA,NA,635,701.55,TRUE,C_33 H_35 O_23 P_1 C13_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27548574,28659966,30139482,35410296,34958536,35348740,NA,NA,NA,NA,NA,NA,38752848,39407568,37639296,NA,NA,NA,NA,NA,NA,NA,NA
-1,842.1263356,0.4946369,843.1340291,C_33 H_35 O_23 P_1 C13_1,C34H35O23P,C_33 H_34 O_23 P_1 C13_1,3,34,1.029,0.676,33,35,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737958.736,227018.8889,842.1264137,0.210763982,9,0,0.26,18,0,0,0,1,1,0,0,0,0,0,0,0,0,9.15,201.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.18130523,115.850103,NA,NA,NA,794,201.1,TRUE,C_33 H_35 O_23 P_1 C13_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27548574,28659966,30139482,35410296,34958536,35348740,NA,NA,NA,NA,NA,NA,38752848,39407568,37639296,NA,NA,NA,NA,NA,NA,NA,NA
-1,842.1263356,0.336949,843.1338961,C_44 H_30 O_15 S_1 C13_1,C45H30O15S,C_44 H_29 O_15 S_1 C13_1,3,45,0.667,0.333,44,30,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737958.736,227018.8889,842.1264137,0.210763982,9,0.52,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,9.15,-92.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.33698618,65.64839169,NA,NA,NA,608,92.51,TRUE,C_33 H_35 O_23 P_1 C13_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27548574,28659966,30139482,35410296,34958536,35348740,NA,NA,NA,NA,NA,NA,38752848,39407568,37639296,NA,NA,NA,NA,NA,NA,NA,NA
-1,842.1263356,0.0470281,843.1336517,C_46 H_25 O_14 N_3,C46H25N3O14,C_46 H_24 O_14 N_3,2,46,0.543,0.304,46,25,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737958.736,227018.8889,842.1264137,0.210763982,9,0.66,0.72,36,1,0,1,0,0,0,0,0,0,0,0,0,0,9.15,-580.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.82405362,NA,NA,NA,NA,1627,580.16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27548574,28659966,30139482,35410296,34958536,35348740,NA,NA,NA,NA,NA,NA,38752848,39407568,37639296,NA,NA,NA,NA,NA,NA,NA,NA
0,843.1297876,0.0579918,844.137113,C_22 H_42 O_28 S_2 C13_2,C24H42O28S2,C_22 H_41 O_28 S_2 C13_2,3,24,1.75,1.167,22,42,28,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738801.574,248261,843.1298616,0.261772729,9,4.33,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1.98,NA,1857.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.4779267,NA,NA,NA,635,1857.49,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5618778,6549967,6612030,7541290,8228205,8511896,NA,NA,NA,NA,NA,NA,7951061,6737950,8721621,NA,NA,NA,NA,NA,NA,NA,NA
-1,843.1297876,0.3789171,844.1373839,C_32 H_35 O_23 P_1 C13_2,C34H35O23P,C_32 H_34 O_23 P_1 C13_2,3,34,1.029,0.676,32,35,23,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738801.574,248261,843.1298616,0.261772729,9,0,0.26,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1.98,NA,405.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.850103,NA,NA,NA,794,405.82,TRUE,C_43 H_30 O_15 S_1 C13_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5618778,6549967,6612030,7541290,8228205,8511896,NA,NA,NA,NA,NA,NA,7951061,6737950,8721621,NA,NA,NA,NA,NA,NA,NA,NA
0,843.1297876,0.3030456,844.1368082,C_34 H_36 O_23 S_1,C34H36O23S,C_34 H_35 O_23 S_1,1,34,1.059,0.676,34,36,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738801.574,248261,843.1298616,0.261772729,9,0,0.21,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5618778,6549967,6612030,7541290,8228205,8511896,NA,NA,NA,NA,NA,NA,7951061,6737950,8721621,NA,NA,NA,NA,NA,NA,NA,NA
-1,843.1297876,0.2214166,844.137251,C_43 H_30 O_15 S_1 C13_2,C45H30O15S,C_43 H_29 O_15 S_1 C13_2,3,45,0.667,0.333,43,30,15,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738801.574,248261,843.1298616,0.261772729,9,0.52,0.62,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1.98,NA,-203.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.64839169,NA,NA,NA,608,203.37,TRUE,C_43 H_30 O_15 S_1 C13_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5618778,6549967,6612030,7541290,8228205,8511896,NA,NA,NA,NA,NA,NA,7951061,6737950,8721621,NA,NA,NA,NA,NA,NA,NA,NA
-1,843.1297876,0.0681595,844.1370065,C_45 H_25 O_14 N_3 C13_1,C46H25N3O14,C_45 H_24 O_14 N_3 C13_1,2,46,0.543,0.304,45,25,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738801.574,248261,843.1298616,0.261772729,9,0.66,0.72,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.98,-580.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.82405362,NA,NA,NA,NA,1627,580.16,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5618778,6549967,6612030,7541290,8228205,8511896,NA,NA,NA,NA,NA,NA,7951061,6737950,8721621,NA,NA,NA,NA,NA,NA,NA,NA
0,845.3234814,0.3016386,846.3310131,C_42 H_54 O_18,C42H54O18,C_42 H_53 O_18,3,42,1.286,0.429,42,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740487.025,249322.8,845.3234426,0.193954584,5,0,0.21,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4046002,6732125,5543652,3820085,4409416
0,846.9887944,0.4403947,847.9956973,C_29 H_21 O_28 P_1,C29H21O28P,C_29 H_20 O_28 P_1,1,29,0.724,0.966,29,21,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741329.646,244372.4,846.9887166,0.285564324,5,0,0.36,20,0,0,0,1,1,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4882220,NA,3806156,3744993,4947928,3793875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,847.3393385,0.05686,848.3466631,C_42 H_56 O_18,C42H56O18,C_42 H_55 O_18,15,42,1.333,0.429,42,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742172.207,238481.2,847.3392979,0.436936115,5,0,0.18,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4873553,8985324,3987574,3791439,4164032
